,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
16885,51,New York,US Open,5/09/2005,Grand Slam,Outdoor,Hard,4th Round,5,Agassi A.,Malisse X.,7.0,54.0,6.0,3.0,6.0,4.0,6.0,7.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,1.13,6.0,,,1.15,4.0,,,1.14,5.0,,,1.13,5.5,1.1420000000000001,7.35,2190.0,701.0,,,,,,,,,,
16886,51,New York,US Open,5/09/2005,Grand Slam,Outdoor,Hard,4th Round,5,Blake J.,Robredo T.,49.0,20.0,4.0,6.0,7.0,5.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.25,,,1.25,3.2,,,1.25,3.75,,,1.25,3.74,1.3019999999999998,4.01,740.0,1350.0,,,,,,,,,,
16887,51,New York,US Open,6/09/2005,Grand Slam,Outdoor,Hard,4th Round,5,Ginepri R.,Gasquet R.,46.0,13.0,6.0,3.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,0.0,3.0,2.0,Completed,1.4,2.95,,,1.6,2.0,,,1.44,2.62,,,1.45,2.6,1.469,2.93,795.0,1489.0,,,,,,,,,,
16888,51,New York,US Open,6/09/2005,Grand Slam,Outdoor,Hard,4th Round,5,Nieminen J.,Verdasco F.,57.0,48.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,2.45,1.55,,,2.2,1.5,,,2.5,1.5,,,2.45,1.5,2.53,1.6130000000000002,667.0,770.0,,,,,,,,,,
16889,51,New York,US Open,6/09/2005,Grand Slam,Outdoor,Hard,4th Round,5,Hewitt L.,Hrbaty D.,4.0,17.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.17,5.0,,,1.2,3.6,,,1.14,5.0,,,1.17,4.67,1.2,5.5,3335.0,1391.0,,,,,,,,,,
16890,51,New York,US Open,6/09/2005,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Kiefer N.,1.0,38.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.03,12.0,,,1.05,6.0,,,1.02,11.0,,,1.03,20.0,1.043,19.5,6975.0,900.0,,,,,,,,,,
16891,51,New York,US Open,7/09/2005,Grand Slam,Outdoor,Hard,4th Round,5,Nalbandian D.,Sanguinetti D.,11.0,59.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.1,7.0,,,1.15,4.0,,,1.12,5.5,,,1.11,5.84,1.129,8.04,1700.0,639.0,,,,,,,,,,
16892,51,New York,US Open,7/09/2005,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ginepri R.,Coria G.,46.0,8.0,4.0,6.0,6.0,1.0,7.0,5.0,3.0,6.0,7.0,5.0,3.0,2.0,Completed,1.57,2.4,,,1.65,1.95,,,1.5,2.5,,,1.58,2.47,1.625,2.5,795.0,1765.0,,,,,,,,,,
16893,51,New York,US Open,8/09/2005,Grand Slam,Outdoor,Hard,Quarterfinals,5,Agassi A.,Blake J.,7.0,49.0,3.0,6.0,3.0,6.0,6.0,3.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.77,2.05,,,1.8,1.8,,,1.66,2.1,,,1.89,1.96,2.26,1.704,2190.0,740.0,,,,,,,,,,
16894,51,New York,US Open,8/09/2005,Grand Slam,Outdoor,Hard,Quarterfinals,5,Hewitt L.,Nieminen J.,4.0,57.0,2.0,6.0,6.0,1.0,3.0,6.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.06,9.0,,,1.1,5.0,,,1.08,7.5,,,1.1,7.69,1.12,8.55,3335.0,667.0,,,,,,,,,,
16895,51,New York,US Open,9/09/2005,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Nalbandian D.,1.0,11.0,6.0,2.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,,,1.1,5.0,,,1.07,8.0,,,1.11,7.4,1.131,7.9,6975.0,1700.0,,,,,,,,,,
16896,51,New York,US Open,10/09/2005,Grand Slam,Outdoor,Hard,Semifinals,5,Agassi A.,Ginepri R.,7.0,46.0,6.0,4.0,5.0,7.0,6.0,3.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.37,3.1,,,1.45,2.35,,,1.36,3.2,,,1.41,3.0,1.405,3.27,2190.0,795.0,,,,,,,,,,
16897,51,New York,US Open,10/09/2005,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Hewitt L.,1.0,4.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.1,7.0,,,1.1,5.0,,,1.08,7.5,,,1.11,7.4,1.1159999999999999,8.86,6975.0,3335.0,,,,,,,,,,
16898,51,New York,US Open,11/09/2005,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Agassi A.,1.0,7.0,6.0,3.0,2.0,6.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.11,6.5,,,1.1,5.0,,,1.12,6.0,,,1.13,6.41,1.1520000000000001,6.96,6975.0,2190.0,,,,,,,,,,
19681,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Greul S.,60.0,76.0,6.0,4.0,6.0,4.0,1.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.25,4.0,,,,,,,1.25,3.75,,,1.28,3.46,1.286,4.2,651.0,509.0,1.28,3.5,,,,,,,,
19682,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Young D.,23.0,577.0,4.0,6.0,6.0,3.0,6.0,0.0,6.0,1.0,,,3.0,1.0,Completed,1.03,12.0,,,,,,,1.03,11.0,,,1.04,9.25,1.043,19.0,1183.0,40.0,1.02,20.0,,,,,,,,
19683,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Hrbaty D.,54.0,22.0,7.0,5.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.9,1.9,,,,,,,1.9,1.8,,,1.83,1.91,1.901,2.01,745.0,1200.0,1.88,1.88,,,,,,,,
19684,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Massu N.,Sanguinetti D.,41.0,57.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.45,2.75,,,,,,,1.44,2.62,,,1.48,2.53,1.485,2.86,910.0,690.0,1.45,2.65,,,,,,,,
19685,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Srichaphan P.,Acasuso J.,43.0,27.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.81,2.0,,,,,,,1.8,1.9,,,1.75,2.05,1.8619999999999999,2.06,820.0,1110.0,1.88,1.88,,,,,,,,
19686,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Novak J.,Clement A.,179.0,47.0,7.0,5.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,4.25,1.22,,,,,,,4.0,1.22,,,4.06,1.21,4.68,1.245,226.0,802.0,4.1,1.22,,,,,,,,
19687,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Serra F.,10.0,44.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,10.0,,,,,,,1.06,8.0,,,1.06,7.79,1.071,12.0,1890.0,815.0,1.07,8.0,,,,,,,,
19688,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Saretta F.,5.0,121.0,6.0,2.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,9.0,,,,,,,1.06,8.0,,,1.07,7.19,1.069,12.5,2190.0,360.0,1.06,8.5,,,,,,,,
19689,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Lee H.T.,Ramirez-Hidalgo R.,70.0,56.0,7.0,5.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.37,3.1,,,,,,,1.44,2.62,,,1.39,2.83,1.36,3.58,576.0,695.0,1.37,2.98,,,,,,,,
19690,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Gimelstob J.,Marach O.,73.0,95.0,6.0,2.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.37,3.1,,,,,,,1.36,3.0,,,1.37,2.92,1.41,3.24,528.0,432.0,1.36,3.0,,,,,,,,
19691,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Simmonds P.,29.0,240.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,12.0,,,,,,,1.02,12.0,,,1.04,9.25,1.04,21.0,1060.0,166.0,1.03,14.0,,,,,,,,
19692,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Bracciali D.,52.0,64.0,7.0,5.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.9,1.9,,,,,,,1.83,1.83,,,1.75,2.0,2.0,1.909,756.0,617.0,1.88,1.88,,,,,,,,
19693,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Waske A.,8.0,102.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,,,,,,,1.1,6.5,,,1.1,6.75,1.093,9.8,1922.0,410.0,1.1,6.6,,,,,,,,
19694,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Chiudinelli M.,Vicente F.,306.0,99.0,6.0,4.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.48,2.65,,,,,,,1.44,2.62,,,1.45,2.6,1.5490000000000002,2.72,120.0,420.0,1.45,2.65,,,,,,,,
19695,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Ljubicic I.,77.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,4.0,1.25,,,,,,,3.75,1.25,,,4.06,1.21,4.74,1.242,505.0,3315.0,3.95,1.23,,,,,,,,
19696,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Pless K.,Martin A.,116.0,50.0,3.0,6.0,3.0,6.0,7.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.67,2.2,,,,,,,1.66,2.1,,,1.6,2.3,1.649,2.44,372.0,779.0,1.68,2.12,,,,,,,,
19697,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Chela J.I.,46.0,37.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,2.05,1.77,,,,,,,2.0,1.72,,,2.1,1.7,2.2,1.7690000000000001,803.0,940.0,2.02,1.76,,,,,,,,
19698,51,New York,US Open,28/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Almagro N.,13.0,45.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.35,3.2,,,,,,,1.3,3.39,,,1.35,3.1,1.376,3.46,1675.0,815.0,1.4,2.85,,,,,,,,
19699,51,New York,US Open,29/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Alves T.,Zabaleta M.,122.0,359.0,6.0,2.0,7.0,5.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,1.5,2.5,,,1.45,2.6,1.474,2.91,359.0,91.0,1.53,2.42,,,,,,,,
19700,51,New York,US Open,29/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Soderling R.,Karlovic I.,34.0,69.0,6.0,4.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.33,3.3,,,,,,,1.28,3.5,,,1.25,3.75,1.361,3.57,968.0,586.0,1.3,3.4,,,,,,,,
19701,51,New York,US Open,29/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Phau B.,Morrison J.,67.0,157.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,2.75,1.45,,,,,,,2.62,1.44,,,2.6,1.45,3.05,1.444,605.0,260.0,2.65,1.45,,,,,,,,
19702,51,New York,US Open,29/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Becker B.,Volandri F.,112.0,53.0,4.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.35,3.2,,,,,,,1.39,2.75,,,1.35,3.1,1.38,3.43,383.0,750.0,1.35,3.1,,,,,,,,
19703,51,New York,US Open,29/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Malisse X.,Nieminen J.,33.0,15.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,2.08,1.75,,,,,,,1.9,1.8,,,1.95,1.8,2.13,1.8130000000000002,983.0,1610.0,1.98,1.78,,,,,,,,
19704,51,New York,US Open,29/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Pavel A.,39.0,75.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.27,3.8,,,,,,,1.25,3.75,,,1.3,3.34,1.33,3.73,925.0,514.0,1.26,3.7,,,,,,,,
19705,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Pashanski B.,14.0,87.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,12.0,,,,,,,1.04,9.0,,,1.06,7.79,1.05,16.0,1660.0,456.0,1.05,10.0,,,,,,,,
19706,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Koubek S.,58.0,123.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.35,3.2,,,,,,,1.36,3.0,,,1.35,3.0,1.3730000000000002,3.48,675.0,358.0,1.38,2.92,,,,,,,,
19707,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Berrer M.,4.0,128.0,4.0,6.0,6.0,7.0,6.0,3.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,1.1,7.0,,,,,,,1.08,7.0,,,1.06,7.79,1.137,7.6,3155.0,339.0,1.08,7.5,,,,,,,,
19708,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,Vik R.,104.0,85.0,6.0,1.0,6.0,1.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.25,,,,,,,1.16,4.5,,,1.2,4.25,1.25,4.6,400.0,487.0,1.22,4.1,,,,,,,,
19709,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Sweeting R.,Coria G.,495.0,42.0,3.0,2.0,,,,,,,,,1.0,0.0,Retired,,,,,,,,,2.37,1.53,,,2.4,1.53,2.4,1.6669999999999998,53.0,835.0,2.15,1.67,,,,,,,,
19710,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Rochus O.,Patience O.,30.0,103.0,6.0,0.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.25,,,,,,,1.11,6.0,,,1.13,5.5,1.133,7.8,1010.0,407.0,1.11,6.0,,,,,,,,
19711,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Horna L.,Garcia-Lopez G.,61.0,80.0,7.0,5.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.95,1.85,,,,,,,1.9,1.8,,,2.03,1.73,2.08,1.847,642.0,500.0,2.0,1.77,,,,,,,,
19712,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Philippoussis M.,2.0,113.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,8.0,,,,,,,1.06,8.0,,,1.07,7.19,1.071,12.0,4625.0,381.0,1.08,7.5,,,,,,,,
19713,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Johansson T.,36.0,40.0,6.0,3.0,6.0,4.0,5.0,7.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,1.55,2.45,,,,,,,1.57,2.25,,,1.46,2.6,1.575,2.64,950.0,925.0,1.54,2.4,,,,,,,,
19714,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Vanek J.,11.0,101.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,9.0,,,,,,,1.04,9.0,,,1.06,7.79,1.07,12.25,1850.0,414.0,1.07,8.0,,,,,,,,
19715,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Hajek J.,Dlouhy L.,83.0,96.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.81,2.0,,,,,,,1.83,1.83,,,1.8,1.95,1.885,2.03,495.0,430.0,1.82,1.94,,,,,,,,
19716,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Hernych J.,Kim K.,97.0,86.0,6.0,1.0,6.0,4.0,3.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.81,2.0,,,,,,,1.83,1.83,,,1.83,1.91,1.806,2.14,426.0,459.0,1.84,1.92,,,,,,,,
19717,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Moodie W.,Mirnyi M.,82.0,55.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,2.95,1.4,,,,,,,2.75,1.39,,,2.85,1.4,2.9,1.476,495.0,740.0,2.7,1.44,,,,,,,,
19718,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Russell M.,31.0,160.0,6.0,2.0,3.0,6.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,1.25,4.0,,,,,,,1.19,4.0,,,1.28,3.46,1.315,3.87,1005.0,259.0,1.25,3.75,,,,,,,,
19719,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Santoro F.,26.0,49.0,6.0,4.0,6.0,1.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.48,2.65,,,,,,,1.5,2.5,,,1.5,2.45,1.4880000000000002,2.85,1115.0,781.0,1.5,2.5,,,,,,,,
19720,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Montanes A.,17.0,74.0,7.0,5.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,10.0,,,,,,,1.03,11.0,,,1.06,7.79,1.083,11.0,1515.0,519.0,1.05,10.0,,,,,,,,
19721,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Kubot L.,Vliegen K.,138.0,38.0,2.0,6.0,6.0,1.0,6.0,4.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,3.5,1.3,,,,,,,3.5,1.28,,,3.35,1.3,3.91,1.3119999999999998,297.0,940.0,3.6,1.27,,,,,,,,
19722,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Wang Y.T.,1.0,109.0,6.0,4.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,1.01,16.0,,,,,,,1.0,26.0,,,1.01,16.0,1.01,73.5,7295.0,394.0,1.01,40.0,,,,,,,,
19723,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Sluiter R.,Odesnik W.,89.0,181.0,6.0,4.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.5,2.6,,,,,,,1.5,2.5,,,1.55,2.35,1.538,2.76,447.0,225.0,1.52,2.45,,,,,,,,
19724,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Calleri A.,48.0,28.0,7.0,5.0,7.0,6.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,2.65,1.48,,,,,,,2.37,1.53,,,2.45,1.5,3.02,1.45,785.0,1085.0,2.5,1.5,,,,,,,,
19725,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Okun N.,Starace P.,255.0,100.0,6.0,2.0,6.0,0.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,1.36,3.0,,,1.35,3.1,1.383,3.41,148.0,418.0,,,,,,,,,,
19726,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Kunitsyn I.,25.0,115.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.1,7.0,,,,,,,1.08,7.0,,,1.09,6.68,1.097,9.28,1125.0,375.0,1.1,6.6,,,,,,,,
19727,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,di Mauro A.,Melzer J.,94.0,68.0,5.0,7.0,6.0,1.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,6.25,1.12,,,,,,,5.0,1.14,,,5.19,1.14,6.9,1.1540000000000001,437.0,595.0,5.5,1.13,,,,,,,,
19728,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Mahut N.,Schuettler R.,66.0,78.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.67,2.2,,,,,,,1.66,2.1,,,1.75,2.05,1.676,2.38,605.0,504.0,1.74,2.04,,,,,,,,
19729,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Henman T.,Rusedski G.,62.0,136.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,,,,,,,1.22,4.0,,,1.25,3.75,1.2329999999999999,4.9,640.0,310.0,1.25,3.75,,,,,,,,
19730,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Delgado R.,6.0,108.0,4.0,6.0,6.0,4.0,7.0,5.0,6.0,0.0,,,3.0,1.0,Completed,1.06,9.0,,,,,,,1.06,8.0,,,1.07,7.19,1.07,12.3,2175.0,397.0,1.06,8.5,,,,,,,,
19731,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Falla A.,Del Potro J.M.,129.0,114.0,7.0,6.0,6.0,2.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,2.35,1.6,,,,,,,2.25,1.57,,,2.45,1.5,2.48,1.633,334.0,380.0,2.21,1.63,,,,,,,,
19732,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Goodall J.,59.0,260.0,6.0,3.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.18,4.85,,,,,,,1.14,5.0,,,1.17,4.67,1.183,5.95,660.0,146.0,1.16,4.9,,,,,,,,
19733,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Spadea V.,Muller G.,84.0,91.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.62,2.3,,,,,,,1.61,2.2,,,1.65,2.15,1.7409999999999999,2.25,490.0,443.0,1.64,2.2,,,,,,,,
19734,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Gaudio G.,Seppi A.,24.0,71.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.85,1.95,,,,,,,1.72,2.0,,,1.83,1.91,1.893,2.02,1175.0,565.0,1.88,1.88,,,,,,,,
19735,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Monaco J.,7.0,72.0,6.0,3.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.06,9.0,,,,,,,1.04,9.0,,,1.09,6.68,1.071,12.0,2085.0,564.0,1.1,6.7,,,,,,,,
19736,51,New York,US Open,30/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Kuznetsov A.,16.0,269.0,6.0,2.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.05,10.0,,,,,,,1.05,8.5,,,1.06,7.79,1.057,14.5,1525.0,141.0,1.04,11.0,,,,,,,,
19737,51,New York,US Open,31/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Kendrick R.,19.0,143.0,6.0,2.0,1.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.08,8.0,,,,,,,1.08,7.0,,,1.09,6.68,1.091,10.0,1300.0,285.0,1.1,6.5,,,,,,,,
19738,51,New York,US Open,31/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Bjorkman J.,Jenkins S.,35.0,277.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.45,2.75,,,,,,,1.44,2.62,,,1.5,2.45,1.5430000000000001,2.74,953.0,137.0,1.47,2.6,,,,,,,,
19739,51,New York,US Open,31/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Bastl G.,18.0,142.0,7.0,5.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.65,,,,,,,1.14,5.0,,,1.08,7.0,1.143,7.31,1330.0,291.0,1.12,5.8,,,,,,,,
19740,51,New York,US Open,31/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Benneteau J.,21.0,51.0,3.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.33,3.3,,,,,,,1.33,3.25,,,1.35,3.1,1.3519999999999999,3.64,1205.0,778.0,1.35,3.1,,,,,,,,
19741,51,New York,US Open,31/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Gicquel M.,Rochus C.,79.0,65.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.45,2.75,,,,,,,1.44,2.62,,,1.46,2.6,1.51,2.81,504.0,605.0,1.42,2.78,,,,,,,,
19742,51,New York,US Open,31/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Kohlschreiber P.,174.0,63.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,,,,,,,1.44,2.62,,,1.48,2.53,1.37,3.5,238.0,619.0,1.33,3.2,,,,,,,,
19743,51,New York,US Open,31/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Goldstein P.,Witten J.,81.0,189.0,6.0,3.0,6.0,4.0,2.0,6.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,1.4,2.95,,,,,,,1.4,2.75,,,1.45,2.6,1.446,3.04,497.0,212.0,1.43,2.72,,,,,,,,
19744,51,New York,US Open,31/08/2006,Grand Slam,Outdoor,Hard,1st Round,5,Gabashvili T.,Daniel M.,125.0,93.0,6.0,3.0,6.0,2.0,3.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.4,2.95,,,,,,,1.39,2.75,,,1.35,3.01,1.389,3.37,351.0,439.0,1.4,2.84,,,,,,,,
